"cd_UGestora","dt_Ano","nu_Contrato","nu_Aditivo","dt_Assinatura","de_Motivo","vl_Aditivo","dt_MesAno","dt_Aditado"
"201116","2016","000892014","00052016","18/1/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","012016","5/5/2016 00:00:00"
"201116","2016","000892014","00062016","29/4/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","052016","5/8/2016 00:00:00"
"201116","2015","000912014","00012015","17/4/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE  A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","042015","25/9/2015 00:00:00"
"201116","2015","000912014","00022015","18/9/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","092015","25/2/2016 00:00:00"
"201116","2016","000912014","00032016","19/2/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","022016","25/7/2016 00:00:00"
"201116","2015","000932014","00012015","17/4/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE  A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","042015","23/8/2015 00:00:00"
"201116","2015","000932014","00022015","13/8/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","082015","23/12/2015 00:00:00"
"201116","2015","000932014","00032015","10/12/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","122015","23/4/2016 00:00:00"
"201116","2016","000932014","00042016","18/4/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","052016","23/8/2016 00:00:00"
"201116","2015","000942014","00012015","17/4/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE  A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","042015","23/8/2015 00:00:00"
"201116","2015","000942014","00022015","13/8/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","082015","23/12/2015 00:00:00"
"201116","2015","000942014","00032015","10/12/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","122015","23/4/2016 00:00:00"
"201116","2016","000942014","00042016","18/4/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","052016","23/8/2016 00:00:00"
"201117","2010","000012009","00012009","28/12/2009 00:00:00","Prorroga prazo por mais 12 meses. Fica acrescido R$ 10.500,00 ao contrato original.","46800,0000","122010",""
"201117","2015","000102015","00012015","18/9/2015 00:00:00","O GOVERNO FEDERAL NAO REPASSOU A VERBA","0,0000","102015","31/12/2015 00:00:00"
"201117","2016","000102015","00022016","29/12/2015 00:00:00","O GOVERNO FEDERAL HOMOLOGOU O ADITAMENTO DO PRAZO PARA 31 DE DEZEMBRO DE 2016.                                                                                                                          ","0,0000","012016","31/12/2016 00:00:00"
"201117","2011","000222010","00222010","10/6/2011 00:00:00","Contratação dos serviços de locação de veículos automotores, tipo passeio, destinados ao apoio operacional. Renova por mais 1 ano.                                                                      ","57600,0000","062011",""
"201117","2015","000722014","00012015","29/12/2014 00:00:00","O GOVERNO FEDERAL NAO REPASSOU O RESTANTE DO CONVENIO, IMPOSSIBILITANDO A CONCLUSAO DA OBRA.","0,0000","022015","2/4/2015 00:00:00"
"201117","2015","000722014","00032015","1/9/2015 00:00:00","PRORROGADO, DEVIDO AO ATRASO NA LIBERACAO DO RECURSO POR PARTE DO GOVERNO FEDERAL.","0,0000","092015","27/9/2016 00:00:00"
"201117","2015","000732014","00012015","1/10/2015 00:00:00","EM VIRTUDE DA NECESSIDADE DO SERVICO","0,0000","112015","5/10/2016 00:00:00"
"201117","2014","000802013","00012014","6/3/2014 00:00:00","Obra em andamento","1,0000","072014","31/12/2014 00:00:00"
"201117","2014","000852013","00012014","1/1/2014 00:00:00","Obra em andamento","1,0000","072014","31/12/2014 00:00:00"
"201117","2010","001022005","00972005","3/10/2005 00:00:00","Considerando que no Projeto da Praça de Eventos não estar previsto rampas de acesso para pessoas portadoras de deficiência ou com mobilidade reduzida.","22707,7000","002010",""
"201118","2010","000012009","00012010","4/1/2010 00:00:00","PRORROGAÇÃO DE CONTRATO PARA OS MESES DE JANEIRO E FEVEREIRO DE 2010 SEM QUALQUER ALTERAÇÃO DE VALORES.","0,0000","002013",""
"201118","2015","000012013","00012014","18/4/2014 00:00:00","ADITAMENTO DE VIGENCIA DE CONTRATO","0,0000","022015","30/4/2015 00:00:00"
"201118","2015","000012013","00022015","20/4/2015 00:00:00","ADITAMENTO DE VIGENCIA DE CONTRATO","0,0000","052015","31/12/2015 00:00:00"
"201118","2014","000012014","00012014","8/9/2014 00:00:00","A EXECUCAO DESTE CONTRATO SE DEU NO PERIODO DE AULA, TONANDO SUA EXECUCAO MAIS TRABALHOSA, VISTO QUE NAO FOI POSSIVEL EXECUTAR OS SERVICOS NO PERIODO DE RECESSO DO MEIO DO ANO, COMO TAMBEM A DIFICULDA","0,0000","102014","14/3/2015 00:00:00"
"201118","2015","000012014","00042015","1/4/2015 00:00:00","POR FALTA DE MAO DE OBRA E REPASSE DE RECURSOS FINANCEIROS.","0,0000","042015","31/12/2015 00:00:00"
"201118","2010","000022009","00012010","4/1/2010 00:00:00","PRORROGAÇÃO DE CONTRATO PARA OS MESES DE JANEIRO, FEVEREIRO E MARÇO DE 2010.","0,0000","002013",""
"201118","2014","000022011","00012013","30/12/2013 00:00:00","MUDANÇA NA VIGENCIA DO CONTRATO","0,0000","072014","31/12/2014 00:00:00"
"201118","2014","000022013","00012014","10/6/2014 00:00:00","Acrescendo o valor de R$ 26.263,32 (Vinte e seis, duzentos e sessenta e três reais e trinta e dois centavos)","26263,3200","072014","31/12/2014 00:00:00"
"201118","2015","000032011","00012014","30/12/2014 00:00:00","ADITAMENTO DE VIGENCIA DE CONTRATO","0,0000","022015","31/12/2015 00:00:00"
"201118","2013","000042011","00012012","15/6/2013 00:00:00","DILATACAO DE VIGENCIA DE CONTRATO.","0,0000","082013","18/12/2013 00:00:00"
"201118","2014","000042011","00022013","10/12/2013 00:00:00","DILATACAO DE VIGENCIA DE CONTRATO.","0,0000","072014","31/12/2014 00:00:00"
"201118","2015","000042014","00042015","1/4/2015 00:00:00","POR FALTA DE MAO DE OBRA E REPASSE DE RECURSOS FINANCEIROS.","0,0000","042015","31/12/2015 00:00:00"
"201118","2012","000052009","00052011","20/12/2011 00:00:00","ATRASO NA EXECUÇÃO DOS SERVIÇOS","0,0000","002013","31/12/2012 00:00:00"
"201118","2010","000072005","00012005","1/9/2005 00:00:00","Aquisição de Medicamentos destinados ao Centro Municipal de Saúde.","10052,0000","002013",""
"201118","2012","000082009","00012011","20/12/2011 00:00:00","ATRASO NA LIBERAÇÃO DE RECURSOS","0,0000","002013","31/12/2012 00:00:00"
"201118","2010","00072005A","00022005","1/9/2005 00:00:00","Aquisição de Medicamentos destinados ao Centro Municipal de Saúde.","5058,0000","002013",""
"201118","2015","100012014","00012014","30/12/2014 00:00:00","DELAÇÃO DE VIGENCIA DE CONTRATO","0,0000","112015","31/12/2015 00:00:00"
"201119","2010","000632008","00012008","3/12/2008 00:00:00","COMPLEMENTACAO","12040,0000","002013",""
"201119","2013","010012013","00012013","30/12/2013 00:00:00","prorrogar o prazo de 31 de Dezembro de 2013, para 31 de Dezembro de 2014","0,0000","122013","31/12/2014 00:00:00"
"201119","2015","010012015","00012015","30/12/2015 00:00:00","        ART. 57. A DURACAO DOS CONTRATOS REGIDOS POR ESTA LEI FICARA ADSTRITA A VIGENCIA DOS RESPECTIVOS CREDITOS ORCAMENTARIOS, EXCETO QUANTO AOS RELATIVOS:   I - AOS PROJETOS CUJOS PRODUTOS ESTEJAM","0,0000","122015","31/12/2016 00:00:00"
"201119","2010","010042010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31 DE DEZEMBRO DE 2011.","0,0000","002013",""
"201119","2013","010042013","00012013","2/12/2013 00:00:00","Alteração da clausula  segunda passando o valor de  R$ 505.975,00 , para R$ 632.468,75","126493,7500","122013","31/12/2013 00:00:00"
"201119","2010","010052009","00012010","1/3/2010 00:00:00","PRORROGAÇÃO DE PRAZO","14400,0000","002013",""
"201119","2010","010052009","00022009","29/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31 DE DEZEMBRO DE 2011.","0,0000","002013",""
"201119","2011","010052009","00032009","29/12/2011 00:00:00","PRORROGAÇÃO DE PRAZO ATÉ 31/12/2012.","14400,0000","002013","31/12/2012 00:00:00"
"201119","2010","010052010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31 DE DEZEMBRO DE 2011.","0,0000","002013",""
"201119","2010","010082010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2010","010092010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2013","010092013","00012013","30/12/2013 00:00:00","prorrogar o prazo de 31 de Dezembro de 2013 para 31/12/2014","0,0000","122013","31/12/2014 00:00:00"
"201119","2010","010102010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2010","010112010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2011","010122011","00012011","1/12/2011 00:00:00","Acrecimo de 25% do valor inicial (30.000,00) passando para 37.500,00.","7500,0000","002013","31/12/2011 00:00:00"
"201119","2013","010122013","00012013","30/12/2013 00:00:00","prorrogar o prazo de 31 de Dezembro de 2013 para 31/12/2014","0,0000","122013","31/12/2014 00:00:00"
"201119","2010","010132010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2010","010142010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2015","010152015","00012015","31/12/2015 00:00:00","ART. 57. A DURACAO DOS CONTRATOS REGIDOS POR ESTA LEI FICARA ADSTRITA A VIGENCIA DOS RESPECTIVOS CREDITOS ORCAMENTARIOS, EXCETO QUANTO AOS RELATIVOS:   I - AOS PROJETOS CUJOS PRODUTOS ESTEJAM CONTEMPL","0,0000","122015","31/12/2016 00:00:00"
"201119","2010","010162010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2012","010162012","00012012","15/7/2012 00:00:00","PRORROGAÇÃO DE PRAZO.","0,0000","002013","31/12/2012 00:00:00"
"201119","2010","010182010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31 DE DEZEMBRO DE 2011.","0,0000","002013",""
"201119","2011","010182010","00022011","22/12/2011 00:00:00","PRORROGAÇÃO DE PRAZO ATÉ 31/12/2012.","21600,0000","002013","31/12/2012 00:00:00"
"201119","2013","010262013","00012013","30/12/2013 00:00:00","prorrogar o prazo de 31 de Dezembro de 2013 para 28/02/2014","0,0000","122013","28/2/2014 00:00:00"
"201119","2015","010322015","00012015","30/12/2015 00:00:00","CONFORME O ART. 57, II DA LEI 8.666/93 ""A PRESTACAO DE SERVICOS A SEREM EXECUTADOS DE FORMA CONTINUA, QUE PODERAO TER A SUA DURACAO PRORROGADA POR IGUAIS E SUCESSIVOS PERIODOS COM VISTAS A OBTENCAO DE","0,0000","122015","31/12/2016 00:00:00"
"201119","2015","010342015","00012015","30/12/2015 00:00:00","CONFORME O ART. 57, II DA LEI 8.666/93 ""A PRESTACAO DE SERVICOS A SEREM EXECUTADOS DE FORMA CONTINUA, QUE PODERAO TER A SUA DURACAO PRORROGADA POR IGUAIS E SUCESSIVOS PERIODOS COM VISTAS A OBTENCAO DE","0,0000","122015","31/12/2016 00:00:00"
"201119","2015","010352015","00012015","30/12/2015 00:00:00","CONFORME O ART. 57, II DA LEI 8.666/93 ""A PRESTACAO DE SERVICOS A SEREM EXECUTADOS DE FORMA CONTINUA, QUE PODERAO TER A SUA DURACAO PRORROGADA POR IGUAIS E SUCESSIVOS PERIODOS COM VISTAS A OBTENCAO DE","0,0000","122015","31/12/2016 00:00:00"
"201119","2015","010362015","00012015","30/12/2015 00:00:00","ART. 57. A DURACAO DOS CONTRATOS REGIDOS POR ESTA LEI FICARA ADSTRITA A VIGENCIA DOS RESPECTIVOS CREDITOS ORCAMENTARIOS, EXCETO QUANTO AOS RELATIVOS:   I - AOS PROJETOS CUJOS PRODUTOS ESTEJAM CONTEMPL","0,0000","122015","31/12/2016 00:00:00"
"201119","2010","010392010","00012010","1/9/2010 00:00:00","de valor","14893,5000","002013",""
"201119","2014","010522013","01522013","30/12/2013 00:00:00","PRORROGAÇÃO DE PRAZO E VALOR.","44400,0000","042014","31/12/2013 00:00:00"
"201119","2015","010552015","00012015","30/12/2015 00:00:00","ART. 57. A DURACAO DOS CONTRATOS REGIDOS POR ESTA LEI FICARA ADSTRITA A VIGENCIA DOS RESPECTIVOS CREDITOS ORCAMENTARIOS, EXCETO QUANTO AOS RELATIVOS:   I - AOS PROJETOS CUJOS PRODUTOS ESTEJAM CONTEMPL","0,0000","122015","31/12/2016 00:00:00"
"201119","2015","010612015","00012015","30/12/2015 00:00:00","ART. 57. A DURACAO DOS CONTRATOS REGIDOS POR ESTA LEI FICARA ADSTRITA A VIGENCIA DOS RESPECTIVOS CREDITOS ORCAMENTARIOS, EXCETO QUANTO AOS RELATIVOS:   I - AOS PROJETOS CUJOS PRODUTOS ESTEJAM CONTEMPL","0,0000","122015","31/12/2016 00:00:00"
"201119","2015","010682015","00012015","30/12/2015 00:00:00",":  SEU CONTRATO CHEGANDO AO FINAL, E DEVIDO AO ATRASO NO REPASSE DE RECURSOS DO ORGAO CONCEDENTE, A OBRA ESTA PARADA E EM ATRASO, SENDO ASSIM A EMPRESA ENVIOU UM OFICIO PEDINDO QUE FOSSE ANALISADO A P","0,0000","122015","31/12/2015 00:00:00"
"201119","2010","010712010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31/01/2011","0,0000","002013",""
"201119","2016","010732015","00012015","30/12/2015 00:00:00","CONFORME O ART. 57, II DA LEI 8.666/93 ""A PRESTACAO DE SERVICOS A SEREM EXECUTADOS DE FORMA CONTINUA, QUE PODERAO TER A SUA DURACAO PRORROGADA POR IGUAIS E SUCESSIVOS PERIODOS COM VISTAS A OBTENCAO DE","0,0000","032016","27/7/2015 00:00:00"
"201119","2016","010732015","00022015","30/12/2015 00:00:00","PRORROGACAO DE PRAZO                                                                                                                                                                                    ","0,0000","052016","27/7/2016 00:00:00"
"201119","2011","010742011","00022011","28/12/2011 00:00:00","Constitui objeto do presente ADITAMENTO ao Contrato nº 01.074 /2011, oriundo da Tomada de Preços nº 005/2011, a alteração da Cláusula Segunda, prorrogando o prazo  inicial para até dia 31 de Março  de","0,0000","002013","31/12/2012 00:00:00"
"201119","2011","010752011","00012011","26/12/2011 00:00:00","Prorogando o Prazo de 31 /12/ 2011 para 31/12/2012.","0,0000","002013","31/12/2011 00:00:00"
"201119","2013","010822013","00012013","30/12/2013 00:00:00","prorrogar o prazo de 31 de Dezembro de 2013 para 31/12/2014","0,0000","122013","31/12/2014 00:00:00"
"201119","2010","010932010","00012010","30/12/2010 00:00:00","PRORROGAÇÃO DE PRAZO ATE 31 DE DEZEMBRO DE 2011.","0,0000","002013",""
"201119","2013","011012010","00012013","1/6/2013 00:00:00","PRORROGAÇÃO DE PRAZO","0,0000","072013","31/12/2013 00:00:00"
"201119","2011","011022011","00012011","23/7/2011 00:00:00","CONVÊNIO MTur/MUNICÍPIO DE MATURÉIA-PB/Nº 755851/2011.","0,0000","002013","31/12/2011 00:00:00"
"201119","2011","011032011","00012011","23/7/2011 00:00:00","CONVÊNIO MTur/MUNICÍPIO DE MATURÉIA-PB/Nº 755851/2011.","0,0000","002013","31/12/2011 00:00:00"
"201119","2011","011042011","00012011","23/7/2011 00:00:00","CONVÊNIO MTur/MUNICÍPIO DE MATURÉIA-PB/Nº 755851/2011.","0,0000","002013","31/12/2011 00:00:00"
"201119","2012","011062012","00012012","4/7/2012 00:00:00","PRORROGAÇÃO DE PRAZO.","0,0000","002013","31/12/2012 00:00:00"
